Name,Comment_text,Time,Likes,Reply Count
Manu Bajwa,This song is damn underrated 🔥,2021-03-11T15:20:52Z,9,0
Adiii Chandaaa,Heart touching ost,2021-03-11T14:18:44Z,0,0
Ayesha Khan,Dulhn ka dress acha nai tha,2021-03-11T14:01:34Z,0,0
Malik Usman,Aayat arif sing ost better..,2021-03-11T14:00:10Z,0,0
Rahat Anjum,Awesome 👌,2021-03-11T13:15:28Z,0,0
Abdul Rehman,Such a true line song,2021-03-11T12:20:22Z,0,0
Abdul Rehman,Uff Kia song hai Wao 😥😥,2021-03-11T12:19:25Z,0,0
talal khan,Heart touching lyrics 💕❤️💕,2021-03-11T11:59:55Z,2,0
Ghazi Lover,Shani arshad is going to be the second sahir ali bagga.,2021-03-11T10:55:08Z,14,1
Khan Khehkashan,Yr pakistaniyon muhbbat krne walo ko milate kiu nhi ho,2021-03-11T10:49:21Z,0,1
SKP GAMER,ye hmary gaoo ka singer ha,2021-03-11T10:49:17Z,0,0
Ayat Khan,MashaAllaha MashaAllaha MashaAllaha bohat hi accha serial ha my favorite,2021-03-11T10:44:00Z,3,0
sahar Khan,Sad song 😢😢,2021-03-11T10:35:30Z,0,0
Dp,M from India but i love fitoor soo much ❤❤,2021-03-11T09:38:37Z,14,1
Zaid Khan,I love you,2021-03-11T09:11:38Z,2,0
Mona Waseem Mona,"Uff, yaar aaalaa ost hy mera favorite song 🔥🔥🔥",2021-03-11T08:56:52Z,3,1
Jamshad naz,God bless u all,2021-03-11T08:46:52Z,0,0
Ary digital official,Nice🥰 <br />Heart touching song,2021-03-11T08:27:46Z,0,0
Ary digital official,Well song,2021-03-11T08:25:53Z,0,0
Belal Mohammed,Missing Some one very badly....miss u muski💔,2021-03-11T08:23:17Z,0,4
Nayaab Ahsan,love this drama  😍😍😍😍,2021-03-11T07:30:29Z,0,0
mahnoor abbas,very nice song,2021-03-11T07:05:11Z,0,0
Dua stodio,Y drama khuda r muhabt s zyda zbardast h lakin top m srf whi q😠😠,2021-03-11T06:55:48Z,0,0
Haroon Ahmad,❤️❤️❤️❤️❤️😍😍😍,2021-03-11T06:19:47Z,1,0
Ambreen Ansari,The song is just amazing.<br />The scenes and everything.,2021-03-11T05:57:59Z,16,2
reshma khan,Very nice song,2021-03-11T03:06:54Z,0,0
Pakistan Pakistan,Very nice song 😆😆,2021-03-11T02:52:50Z,0,0
Zohaib Riasat,"She did the same thing in deewangi <a href=""https://www.youtube.com/watch?v=WHrcrfNAIqQ&amp;t=0m02s"">0:02</a>",2021-03-11T00:25:56Z,3,0
Khusnuma Khan,Very Heart touching song😘😘😍😍🥰🥰😘😘😘😘😘😘,2021-03-11T00:19:48Z,0,0
TAEHYUNG Taetae,This ost is just everything i need,2021-03-10T21:45:03Z,63,8
muhammad umar,I love this Ost Song.Superb,2021-03-10T20:37:28Z,0,0
Last Leaf,Bs ub bcho k sath nyth k dramynidykhy ja skty frk ye h ptv kdrMo m r ub k dramo m.  Bcho k samny dramy lagana gumrah krny k brabr h,2021-03-10T19:57:07Z,0,0
Sufi Baig,Kamal kr diya ❤️,2021-03-10T19:34:25Z,1,0
Noman Khan,Best songs,2021-03-10T19:07:56Z,0,0
Ashraf Bhatti,Hiba bukhari ko har role sute karta hy.,2021-03-10T18:58:57Z,1,0
Nadeem Asghar,WoW,2021-03-10T18:50:16Z,0,0
Almas Sayyad 11E Roll no: 29,I miss someone 💖😢😓🥺🥺🥺🥺💔,2021-03-10T17:38:22Z,0,0
Mudassir Khan,Nice,2021-03-10T17:36:45Z,0,0
Romaisa Gulzar #0104,Nice ost,2021-03-10T16:47:12Z,0,0
Syeda Fatima,Great voice,2021-03-10T16:46:56Z,0,0
Vicky Thaheem,Amazing song,2021-03-10T16:13:50Z,0,0
Asad Rashid,I love this song😛😻😻😻😻😻😻❣️❣️❣️❤💋,2021-03-10T16:05:29Z,0,0
•F¡zzå khåñ•,"Everything is perfect dressing, makeup, specially ost🔥❤",2021-03-10T15:48:33Z,26,0
Er. Salman,I heard a lot times <br /><br />N I&#39;m listening to song <br />I&#39;m missing her,2021-03-10T15:24:12Z,51,1
Khizra Afzal,Love this song!💓,2021-03-10T14:24:33Z,0,0
Chandan Thakur,its really relatable...🥰🥰<br />amaging  lyrics  voice music...actually everything...🥰🥰,2021-03-10T14:09:04Z,11,0
Fouzia Anwar,Ye lafz fitoor nhi fatoor hey.drama ka nam hee ghalt likha gaya hey.,2021-03-10T12:47:20Z,1,0
Livewire,awesome song,2021-03-10T12:40:25Z,0,0
Daniyal Abbasi,Amazing 💟,2021-03-10T12:27:39Z,1,0
Afshan Naeem,Me favorite actar faysal qureshi 😎,2021-03-10T12:12:17Z,0,0
Khans Channel,Im in love with this ost😍...can feel their pain😣...can feel the song😓,2021-03-10T12:01:02Z,29,0
Hadia Naeem,Amazing 😍 song ❣️,2021-03-10T11:04:46Z,1,0
Mahnoor Sheikh,My fav song💞💝❤️💞💞💞,2021-03-10T10:47:13Z,1,0
Our DraMas,Awesome ost after Deewangi and muhabbat tujhe alvida.<br />Everything is perfect here the voice back ground,2021-03-10T09:52:48Z,15,0
Tayyba Khalid,Hiba bukhari ki shadi fysal kurashi se torni chaheya,2021-03-10T07:50:23Z,0,0
Farah's kitchen,So fabulouse 👍💔😝🔥😋🎈,2021-03-10T07:45:57Z,0,0
Syeda Jania,Nice<br />Amazing<br />Lovly<br />Supper,2021-03-10T07:39:33Z,1,0
Adil Malik,I really love this song,2021-03-10T07:08:44Z,0,0
Shaikh Ibtesham,I just love this ost,2021-03-10T06:51:07Z,0,0
Rezwan Ullah,Hiba very nice good acter,2021-03-10T06:28:14Z,1,0
Rezwan Ullah,Nice,2021-03-10T06:26:28Z,1,0
Shahana Anjum,Hamza aur dilnashen best couple ❤❤❤❤❤,2021-03-10T05:58:57Z,20,0
Faysal Khan,Great song 👌😊,2021-03-10T05:57:31Z,0,0
LeGenD NaZaKaT,Shani arshad ki awaz kiya Magic hai yar 😍,2021-03-10T05:42:48Z,1,0
Saqib Chohan,This song is very sad 😑😑😑,2021-03-10T05:24:38Z,1,0
Shahla Shaikh,Excellent team work ad performance,2021-03-10T05:03:29Z,0,0
Simple life Vlogs,Kon hai joh insta p sunke aaya 2021 m...,2021-03-10T04:01:22Z,1,3
Muzamil Zaman,Nice song 💝,2021-03-10T01:37:18Z,0,0
Miguel Mccoy,"The plucky observation practically dry because disease subsequently decorate barring a relieved seaplane. grouchy, temporary iris",2021-03-10T01:25:00Z,1,1
Salar Mian,Superb song,2021-03-09T20:09:01Z,0,0
5b gaming boy,Buhut alaa song hai Bhai sahab,2021-03-09T19:19:26Z,1,0
Falak Fatima Barkat Ali- 311880,Very very wonderful and nice ost 💓💓💓and drama also 👌👌👌all actors acting is very nice and wonderful 👍👍👍👍👌👌👌👌💕💕,2021-03-09T18:40:42Z,3,0
Nishat Anjum,Gajab song,2021-03-09T18:24:50Z,1,1
Afrah Naaz,My heart aches... I Hope Hamza and dilnasheen to be together in the end❤️,2021-03-09T18:18:26Z,10,0
Juber Qureshi,My fav song😘😘😘😘😘😘😘😘😘😘😘😘,2021-03-09T18:16:01Z,1,0
Bilal Chouhan,Nice 👍 song,2021-03-09T18:05:05Z,0,0
special information,This ost is amazing please spourt for 10 milion views👍,2021-03-09T17:39:54Z,0,0
SAIFULLAH bosal,WAHJ acting is not even 1% of the great Faisal✌🏿<br />90% people are watching this serial due to Faisal,2021-03-09T17:29:00Z,1,0
Vedios For Fun,Who is singer of this beautiful song,2021-03-09T17:16:56Z,0,0
AFFTAB SHEIKH,Best song 👍👍👍👍❤️,2021-03-09T17:10:50Z,0,0
Syeda Laiba sajid,Faisal qreshi ❤️🔥,2021-03-09T16:20:16Z,0,0
Deen e Islaam,I love you pakistani siral,2021-03-09T15:40:25Z,1,0
hens lovers,Kis kis ko ye ost pasand hai,2021-03-09T15:21:45Z,1,0
Saam Saam,Beautiful words and beautiful voices very nice song 🥰,2021-03-09T14:14:36Z,0,0
Humna Habib,One word for this song &quot;perfect&quot;,2021-03-09T13:07:22Z,11,0
Xander Shakadera,Hiba seems to be playing same role rona and dona. Needs to do comedy next or villain lol. Lovely song thou.,2021-03-09T12:41:27Z,9,0
we entertain you,"<a href=""https://www.youtube.com/watch?v=WHrcrfNAIqQ&amp;t=1m20s"">1:20</a> fantastic",2021-03-09T12:22:56Z,1,0
Caview,"This Song is Just Amazing<br />Everything is so right about this song: composition, voices, lyrics, and most of all it touches Heart n Soul",2021-03-09T11:14:16Z,30,2
Grace Morgan,"The bashful mistake yearly supply because donna startlingly land across a colossal maraca. ill-fated, lopsided college",2021-03-09T10:46:06Z,8,0
Destructor gaming,I love this song 💟💟💟,2021-03-09T10:28:15Z,0,0
Mr MuGhaL,very nice song,2021-03-09T10:18:28Z,0,0
Shoaib kasuri,Nice,2021-03-09T10:05:04Z,1,0
Azaan Khan,👌👌👌,2021-03-09T09:53:35Z,0,0
Doubleds Dubai,drama so nyc,2021-03-09T09:34:43Z,0,0
Ahmad Ahmad,Very  good.  song,2021-03-09T09:20:07Z,1,0
Dani Gohar,I Love ma song ❤️❤️❤️❤️❤️❤️,2021-03-09T09:15:54Z,0,0
IMRAN RASHEED,Heart touch song faisal qureshi great actor,2021-03-09T09:15:45Z,0,0
Shuja Khan,Who loves faisal qureshi,2021-03-09T08:48:08Z,2,0
rabia shabir,outstanding,2021-03-09T07:52:17Z,0,0
IR Abdul,Ye drama roz q ni ata... Love it,2021-03-09T07:47:10Z,0,0
Kiran Zaheer,💔💔,2021-03-09T07:36:27Z,0,0
SAH Mentor,"What a amazing song, I really love that song♥️",2021-03-09T07:21:02Z,0,0
epic mark,nice,2021-03-09T07:08:24Z,1,0
komal sao,This types of scene in a song.....it&#39;s too old kind....at the time of 19&#39;s..... this kind of song was made in India......,2021-03-09T04:45:16Z,2,0
Hidden girl,Kon kon Aayat Arif ka song sun kar aaya hai 😂,2021-03-09T04:31:36Z,1,0
Kashif Khan Lashari Bloch,V Nice song,2021-03-09T03:25:34Z,0,0
Zuby Sami,Bridal dress Acha pick nae kia dilnasheen k.. Bki song 10 on 10✌️,2021-03-08T23:21:31Z,1,0
Malaika Faisal,Faisal qureshi no doubt biggest actor that no doubt that new he actor hamza very well goog,2021-03-08T22:51:59Z,17,0
Abdul Samad Khosa,tere bin nahi sukoon zindagi me kahiii.... love this song WOH MILA Q THA,2021-03-08T22:26:56Z,2,0
Sana Sarfaraz,Fitrat ost pleaseeeee,2021-03-08T20:30:28Z,0,0
Prava Bantawa,I am so addicted in one day i finished all 11 episode of till date i am waiting for the next......didn&#39;t know about pak drama is so deep.,2021-03-08T19:55:40Z,327,46
Rifat Cheema,Nice song 😙😙😙😙😙😙😙😙😙😙,2021-03-08T19:41:11Z,0,0
Falak Fatima Barkat Ali- 311880,Very very wonderful and nice ost  my favorite ost and drama ❤️❤️❤️❤️❤️👍👍👍👍👌👌👌👌💞💞💞💞💞💞💓💓💓💓💖💖💖💖💖,2021-03-08T19:18:42Z,3,0
Amna Amna,🔥🔥,2021-03-08T19:17:44Z,1,0
Amna Amna,Good iloveyou 😭💔❤🙂🙃🙃🥰😭💔🔥🔥❤😘😘😍😍😊,2021-03-08T19:17:34Z,1,0
mkr 7,Awesome Ost song of this Year ❤,2021-03-08T18:44:31Z,0,0
Uzma Tariq,This lyrics l can&#39;t hear best ost,2021-03-08T18:40:26Z,51,10
SUFIYAN HANIF. OFFICIAL,amazing song 👌🏻👌🏻,2021-03-08T18:39:38Z,1,0
Ali Hamza,I love this song,2021-03-08T18:32:20Z,0,0
Asma Zohaib,Ost dil pe lga thaaa🔫🔫 kr k hy mera dillll❤,2021-03-08T18:26:00Z,0,0
Raheel Ahmed,Ye episod chali gai aya tu nahi fasila NE Dhaka feta ho,2021-03-08T18:24:19Z,0,0
Abu maaz,Nice song👍👍👍,2021-03-08T18:10:19Z,1,0
Abu maaz,My fav serial,2021-03-08T18:09:07Z,1,0
sardar besam,Yaar lafaz khatam hay,2021-03-08T18:06:11Z,1,0
rahat riaz,this is amazing song and drama<br />your luck faisal qureshi wow,2021-03-08T18:03:45Z,2,0
Adnan Khalifa,Once again I&#39;m crying 🥺,2021-03-08T17:47:47Z,0,0
Amna Azhar,Awesome ost 😘😘,2021-03-08T17:33:46Z,1,0
Mishi Food Vlogs,It hits me so hard💔,2021-03-08T17:01:25Z,0,0
Pinky Das can i contact u sir in ph,sahin is  more  butiful  than  hiba  ..  she  is  more  good  actress than  hiba   ...  but  allways she  dont  get  the  leading  role  ..  and  she  is  looking  too  butiful  in  this  drama ..,2021-03-08T16:52:30Z,0,0
Abeeha Fatima,❤❤❤❤❤❤❤❤❤❤❤,2021-03-08T16:44:22Z,1,0
Fatma Ansari,This ost is so heart touching and nyc,2021-03-08T16:26:50Z,6,0
Uzma Tariq,What a beautiful and lovely song some songs are so lovely e.g<br /><br />Pehli si mohabbat<br />Fitoor<br />Dil tanha tanha,2021-03-08T16:03:09Z,1,1
Malik Ehtsham,Very nice song drama 😍😍😍😍😍😊😊,2021-03-08T15:30:41Z,1,0
Muhammad Talha,my favrt song ala,2021-03-08T14:28:33Z,0,0
muhammad ali,nice drama &#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;,2021-03-08T14:28:04Z,0,0
Muhammad Hamza ALI,Love this song,2021-03-08T14:25:07Z,0,0
sweet girl,touches heart,2021-03-08T13:56:45Z,1,0
Pasta Girl,Jb larki ko apni family k liye apni mohbbat ka gala khud dabana parta hai 😐😓,2021-03-08T12:54:37Z,0,0
Ali Channa,💫💫💫,2021-03-08T12:38:45Z,0,0
Hamida Namajee,"The song is excellent, you just go on listening and every time you feel a new touch and feeling, this isy first pakistani serial to watch and the song, superb, you rock💕",2021-03-08T12:34:40Z,107,1
Shabana Shakeel,Nice song &amp;darama,2021-03-08T12:34:23Z,0,0
Ali Shah 0786,nice song,2021-03-08T12:15:55Z,1,0
Jasma Saleem,This OST 💔🥀🥀🥀 &quot;Wo mila q tha&quot;😫 best line🙃,2021-03-08T12:03:40Z,65,3
Zohaib saif,Wo,2021-03-08T11:58:10Z,1,0
Ryima Iqbal,After dewangi best ost of GeoHiba bukari is looking gorgeous with wajad Ali 😍😍,2021-03-08T11:57:16Z,36,1
Ali Hassan,I love Hiba Bukhari♥️<br />Character: Dil Nasheen❤,2021-03-08T11:16:19Z,5,1
samizaheer fact,Nice,2021-03-08T11:12:23Z,0,0
Hamza Butt Hamza Butt,Nice voice😍,2021-03-08T10:13:48Z,1,0
Aaban Khan,Hii,2021-03-08T09:59:37Z,0,0
Sadia Afzal,My fav ost,2021-03-08T09:57:16Z,0,0
Zohra Shafiq,Bkwaas  nothing much,2021-03-08T09:42:42Z,0,0
Nusrat Anniy,Plz hamza ka payar adura na rahi,2021-03-08T09:17:14Z,1,0
pro Sahil gamer,♥️♥️♥️♥️♥️♥️,2021-03-08T08:47:50Z,0,0
Hina Wazeer,Nice song,2021-03-08T08:38:08Z,1,0
Shadabkhan Siddiqui,Nic song,2021-03-08T08:09:54Z,0,0
Kareem Zain,Sad 😢💔 Song 💔💔,2021-03-08T06:37:07Z,0,0
saifi present by this channel,❤️,2021-03-08T05:41:56Z,1,0
Haseena Tariq,I love pakistan ❤❤❤💕💕💕💕💕❤❤❤❤💖💖💖,2021-03-08T05:41:14Z,1,0
Hansh Khan,Wahaj Ali 👌,2021-03-08T05:01:43Z,0,0
Yousra Ali,Lovely song ♥️♥️♥️♥️,2021-03-08T04:39:49Z,0,0
Gulandaz Ayaz,A trending ost beautifully sung by Aima  and shani,2021-03-08T02:40:38Z,5,0
Samina S.T,Behtreen OST,2021-03-08T02:00:27Z,0,0
Muskan Muskan,7th sky entertainment is best🥰🥰🥰,2021-03-08T01:53:39Z,0,0
Malik Sufyan,Over greatest pain and greatest joy came in relationship with others,2021-03-07T22:47:46Z,3,0
Malik Sufyan,Everything Bc,2021-03-07T22:45:13Z,0,0
Samra Ali,"This seems so perfect... The song, the scenes, the background, the places, the dresses, the makeup!! 🔥",2021-03-07T22:12:56Z,223,8
BILAL SHEIKH,Plzzzzzzz come back 🥺🥺🥺,2021-03-07T20:50:56Z,0,0
Hassan Official,Amazing songs ❤️,2021-03-07T20:47:46Z,0,0
Khwaja Ahmed,💔💔💔💔💔💔💔💔❤,2021-03-07T20:22:53Z,0,0
Salma Sultan,&quot;Sadequain the holy sinner&quot;<br />Is faisal qureshi reading this book ?,2021-03-07T20:10:38Z,33,0
Asma life's good memories vlog,I love this show n song too,2021-03-07T19:25:17Z,0,0
USMAN TV,Koi asa darad da nikal jaya jan 😢,2021-03-07T19:06:34Z,0,0
sam sa,Super,2021-03-07T18:53:22Z,0,0
Nasmun Naher Liza,Amazing ost song,2021-03-07T18:44:50Z,0,0
Harish ABdevilar,I give my heart  for hiba,2021-03-07T18:33:18Z,0,0
Muhammad Awais Bhatti,love it ♥️,2021-03-07T18:25:54Z,0,0
Maryam Ahmed,Love the song❤❤❤❤❤❤❤,2021-03-07T18:19:05Z,1,0
Aroosh_FLoP_Memr status,Heart broken <br />Still smiling 😐😔,2021-03-07T17:49:03Z,1,0
Aroosh_FLoP_Memr status,Fitoor <br />🤗❤️,2021-03-07T17:47:07Z,2,0
Muskan Qureshi,Nice song ☺️🙂,2021-03-07T17:19:08Z,0,0
Maya Malik,Amazing ost,2021-03-07T17:02:27Z,0,0
Mahnoor Khan,Beautiful play❤️,2021-03-07T16:48:53Z,1,0
Khatoon Meraj,😊😊,2021-03-07T16:48:11Z,1,0
Faiz Elahi,I love this song,2021-03-07T16:46:52Z,2,0
Mohammad Tahir Rafan,So beautiful ost,2021-03-07T16:32:07Z,0,0
Daily One Minute Art,Yar mujhe to hamza ka character ziada pasand hai .. dilnashin ke bhai nr emotional blackmail kar ke us ki shaid dosre larke faisal qureshi se karwa di 🙁,2021-03-07T16:29:04Z,11,0
Al Ghani Media,کاش!!! کوئی میرے اسلامک اور قرآن والے چینل کو سبسکرائب کر کے مجھے سپورٹ کرتا... پلیز... 🙏🙏,2021-03-07T16:09:01Z,1,0
Shahab Kaleem,Please Hamza or dilnashen dono ko last me mila dena... Best couple..🖤,2021-03-07T15:29:09Z,21,4
Meenakshi Sharma,The heart touching Dramas of Pakistan.... Oms feeling to watch every drama,2021-03-07T15:24:10Z,6,0
Trnee mah,I am not watching this drama but I heard the ost from that little girl Ayat and I liked it,2021-03-07T15:15:24Z,0,0
Zainab shahid,Nice one,2021-03-07T14:50:13Z,0,0
Rana Waheed,LOVE THIS SONG💞,2021-03-07T14:25:15Z,0,0
Word Collection,Ost is amazing. Kahan sy laty ho itny Achy songs or lyrics. Heart touching lines and music,2021-03-07T14:18:03Z,193,4
Fun Masti Or Dhamal,😭😭😭😭😭😭😭😭😭😭😭😭,2021-03-07T14:12:13Z,0,0
Fun Masti Or Dhamal,i love u Muqadas I love u mn Zindagi bhar Tmhara gunahgar rahun plz mujhe maaf na krna mujhe saza milay mn kamzor insan tha Maa baap ki izzat Ko Smjh k Tm ko kho btha tm nay to last tak koshish ki,2021-03-07T14:12:03Z,0,0
Fun Masti Or Dhamal,jis se mn piyar krta tha aj b krta hn Mere parents Rishta Lene tak ni gae mn Rota raha But kisi nay ni suna Wo ladki end tak roti rhi mere ghar tak ai mere parents k paow wo Padi koi ni mana Aj rota hn Mn hee kamzor insan tha Aj Rota hn But Mujhe meri saza mujhe milay gee k Mn Dar gya wo ladki bht achi thi Mn kamzor tha,2021-03-07T14:10:27Z,0,0
JANNAT ARAIN,love this song,2021-03-07T14:08:06Z,0,0
Waqas Mehmood,Such emotion and connection to the song,2021-03-07T13:43:05Z,0,0
Fahad Hassan,this is one of my most favourite OST,2021-03-07T13:11:33Z,13,0
Saad abbas gamerz,Sometimes people thought k us k pass sab kuch hai lekin in real us k pass kuch nahi hota because dolat sab kuch nahi hoti,2021-03-07T12:34:43Z,0,0
Hamza Harrar,Kis kis ku lugta hy dilnish ku apny husband sy mohabbat ho jy ge??,2021-03-07T12:21:28Z,2,0
aiza khan,So beautiful very nice song 💕💕,2021-03-07T12:15:37Z,0,0
Khizar Khan,🇵🇰🇵🇰🇵🇰🇵🇰❤❤❤🇵🇰🇵🇰🇵🇰,2021-03-07T11:35:22Z,1,0
raled aarymn,watching from Kashmir 🙈🙈,2021-03-07T11:34:34Z,0,0
Khizar Khan,Khizar,2021-03-07T11:33:31Z,1,0
BH gaming YT,A verynice song,2021-03-07T11:16:01Z,1,0
FALAH NAZ,Finally geo has some another singer instead of sahir ali bagga,2021-03-07T11:05:55Z,0,0
Zain Javed,this ost  is ameezing,2021-03-07T10:55:19Z,1,0
Rahil qureshi,Realy very nice song  and  super  drama,2021-03-07T10:53:23Z,0,0
Athiya Sultana,Song  bahot qhub,2021-03-07T10:51:44Z,0,0
Kiran Rana,Hamza is very cute😊😊😊😊😊,2021-03-07T10:50:17Z,1,0
Kiran Rana,Very nice and very beautiful song Hiba and Faisal is very good😊😊😊😊,2021-03-07T10:48:45Z,1,0
Zuber Patel,Nice song,2021-03-07T09:54:35Z,0,0
Ahsan shawal,Asha song hai,2021-03-07T09:50:14Z,0,0
i am پاکستانی,Nice<br />Heart touching 💜<br />فیصل قریشی سدا بہار 😍,2021-03-07T08:56:10Z,8,0
Ishfaq Khan,Amazing song 💜💜💜💜,2021-03-07T08:31:45Z,1,0
Zahra Ahmadi,👍👍❤,2021-03-07T08:28:45Z,0,0
Marium Hussain,wow 😍😍😍😍,2021-03-07T08:15:49Z,0,0
Nabeel Chudhary,Nice ost,2021-03-07T07:56:30Z,0,0
Imran Prince,Amazing Singer Verry Nice Yar🌹,2021-03-07T07:31:25Z,0,0
سہیل,💕,2021-03-07T06:52:34Z,0,0
Suman Junejo,koi aisa dard de nikal jae jaan this line just wow,2021-03-07T06:49:14Z,0,0
Malik Atif dj,Sad love,2021-03-07T06:34:42Z,0,0
Malik Atif dj,Amazing video ❣️,2021-03-07T06:34:34Z,0,0
arweela javaid,"Waaaooo so nice song,",2021-03-07T06:33:24Z,0,0
Hassan Abbas,O nice song 👌 best line 💖💖💯,2021-03-07T06:32:11Z,0,0
Md Oshaid,nice to song 👍👍👍👍👏👏👏👏,2021-03-07T05:44:35Z,1,0
Asma Shiropa,"Ek se badkar ek jaat actor hai Pakistan main. Wahai Ali, Faisal acting beyond words",2021-03-07T05:30:41Z,0,0
Princees girl,Wahaj Ali and Feroze Khan <br />No words..........♥️♥️♥️♥️♥️♥️,2021-03-07T05:11:31Z,30,1
Technical Saim,hiba and wahaj look stunning,2021-03-07T04:57:48Z,0,0
Javid Thoker,Emotional serial 😭😭😭😭😭😭,2021-03-07T04:51:18Z,0,0
Sahil Hussain,Wow Hamza look So cute...!!!!😍😍🤩🤩🤩🥰🥰,2021-03-07T04:50:46Z,0,0
Babyz Dance1.0,Koi Aesa Dard De Nikal Jae Jann😊😊😊😊,2021-03-07T03:03:45Z,0,0
pakistan zindabad,kiran Haq💜💜💜,2021-03-06T23:10:22Z,0,0
Qudsia Nadeem,Koe asa dard day nikal jae jaaaan   ‘Wah; 😌,2021-03-06T22:08:28Z,1,0
Sohaib Ameen Arin,Hiba and Wahaj Ali and Faysal bhai<br />good acting Hai sab ki💖💖💖💖💖<br />amzing ost😍😍😍😍😍😍😍😍👍<br />Bast Song Hai👍👍👍👍👍👍👍👍<br />Aima Baig Shani Arshad😍👎👎👎👍,2021-03-06T21:28:35Z,0,0
Sarwat Ali,Wahaj Ali is superb . Pleasure to see this young man performing so well,2021-03-06T20:27:24Z,0,0
Sarwat Ali,Too good . Words and voice .,2021-03-06T20:25:10Z,0,0
